,Name,hate
11374,43198.png,1
11375,06875.png,0
11376,06275.png,0
11377,98271.png,1
11378,90648.png,1
11379,82396.png,0
11380,84379.png,0
11381,35074.png,1
11382,91862.png,1
11383,52796.png,0
11384,21479.png,0
11385,62840.png,1
11386,94081.png,0
11387,62413.png,1
11388,08671.png,0
11389,42967.png,0
11390,67801.png,1
11391,16587.png,0
11392,54039.png,1
11393,69025.png,1
11394,39478.png,0
11395,87420.png,0
11396,28051.png,0
11397,01827.png,0
11398,14603.png,1
11399,10926.png,0
11400,07649.png,0
11401,81934.png,0
11402,47825.png,0
11403,96470.png,1
11404,79128.png,1
11405,09364.png,0
11406,68527.png,0
11407,61827.png,1
11408,63804.png,1
11409,07431.png,0
11410,81279.png,1
11411,64015.png,1
11412,27083.png,1
11413,35701.png,0
11414,31948.png,0
11415,12968.png,0
11416,76450.png,0
11417,36840.png,0
11418,17308.png,1
11419,51497.png,1
11420,18724.png,0
11421,24975.png,0
11422,48120.png,0
11423,06481.png,0
11424,56872.png,0
11425,24603.png,0
11426,62405.png,0
11427,67124.png,0
11428,95801.png,1
11429,61259.png,0
11430,38491.png,0
11431,87539.png,1
11432,63981.png,1
11433,34796.png,0
11434,75026.png,0
11435,20814.png,0
11436,62105.png,1
11437,69027.png,0
11438,79423.png,1
11439,72685.png,0
11440,57938.png,0
11441,79084.png,0
11442,41539.png,0
11443,85429.png,1
11444,82369.png,1
11445,42391.png,0
11446,41835.png,0
11447,48673.png,0
11448,05782.png,1
11449,59678.png,0
11450,38094.png,1
11451,20538.png,0
11452,59230.png,0
11453,50813.png,0
11454,60892.png,0
11455,74238.png,0
11456,84069.png,1
11457,12736.png,0
11458,89534.png,0
11459,54389.png,1
11460,87956.png,0
11461,12546.png,1
11462,53427.png,0
11463,10895.png,0
11464,84970.png,1
11465,46081.png,0
11466,41806.png,0
11467,80453.png,1
11468,17023.png,0
11469,73485.png,0
11470,02867.png,0
11471,49067.png,1
11472,63281.png,1
11473,36804.png,0
11474,98504.png,0
11475,54801.png,0
11476,12489.png,0
11477,53048.png,0
11478,74286.png,0
11479,20915.png,0
11480,45136.png,0
11481,39547.png,0
11482,15093.png,0
11483,43278.png,0
11484,64325.png,0
11485,01382.png,0
11486,68431.png,1
11487,63510.png,0
11488,98276.png,1
11489,63052.png,0
11490,26839.png,1
11491,42398.png,0
11492,19275.png,1
11493,35429.png,0
11494,69084.png,0
11495,46213.png,0
11496,10259.png,1
11497,63412.png,0
11498,30245.png,1
11499,67904.png,0
11500,23401.png,0
11501,69258.png,0
11502,96704.png,1
11503,04658.png,1
11504,57160.png,0
11505,34721.png,0
11506,47609.png,1
11507,81950.png,0
11508,65843.png,0
11509,72604.png,1
11510,84059.png,1
11511,73681.png,0
11512,45806.png,0
11513,80965.png,1
11514,70423.png,0
11515,06951.png,0
11516,80173.png,0
11517,26314.png,0
11518,03256.png,0
11519,93786.png,1
11520,21653.png,1
11521,79024.png,1
11522,61894.png,0
11523,09312.png,0
11524,90572.png,1
11525,67309.png,1
11526,61928.png,0
11527,43928.png,1
11528,71308.png,0
11529,05294.png,0
11530,85936.png,1
11531,06489.png,1
11532,54983.png,0
11533,52078.png,0
11534,93586.png,0
11535,61092.png,0
11536,37901.png,0
11537,17953.png,1
11538,27864.png,1
11539,69713.png,0
11540,93401.png,0
11541,93142.png,1
11542,51032.png,0
11543,96305.png,0
11544,72819.png,0
11545,26493.png,1
11546,15768.png,1
11547,95283.png,1
11548,83960.png,0
11549,62409.png,1
11550,46739.png,0
11551,06198.png,0
11552,14329.png,1
11553,61753.png,0
11554,39816.png,1
11555,21609.png,0
11556,24593.png,1
11557,29385.png,0
11558,95034.png,0
11559,12547.png,1
11560,87564.png,1
11561,46730.png,1
11562,86194.png,0
11563,26049.png,0
11564,94156.png,0
11565,41802.png,1
11566,63104.png,0
11567,97183.png,0
11568,10289.png,0
11569,46078.png,0
11570,46807.png,1
11571,83719.png,1
11572,29416.png,0
11573,53682.png,0
11574,18935.png,0
11575,41650.png,0
11576,28059.png,0
11577,76359.png,0
11578,78094.png,0
11579,68954.png,0
11580,46295.png,1
11581,96302.png,1
11582,91730.png,1
11583,73986.png,0
11584,41062.png,0
11585,65140.png,0
11586,60132.png,0
11587,57831.png,1
11588,15067.png,0
11589,97415.png,0
11590,07259.png,0
11591,62580.png,1
11592,16785.png,0
11593,31852.png,0
11594,79138.png,1
11595,87065.png,1
11596,80319.png,0
11597,38546.png,1
11598,48012.png,0
11599,12509.png,0
11600,50873.png,1
11601,56304.png,1
11602,59301.png,0
11603,81760.png,0
11604,85139.png,1
11605,85213.png,0
11606,34570.png,0
11607,12873.png,1
11608,27038.png,1
11609,43026.png,0
11610,85190.png,0
11611,29576.png,0
11612,59061.png,0
11613,78239.png,0
11614,35746.png,0
11615,34876.png,0
11616,81243.png,0
11617,36158.png,1
11618,34971.png,0
11619,37425.png,1
11620,34659.png,1
11621,84291.png,1
11622,19823.png,0
11623,71658.png,0
11624,06584.png,1
11625,70539.png,0
11626,51208.png,0
11627,13640.png,0
11628,24067.png,0
11629,84951.png,0
11630,28046.png,1
11631,52708.png,1
11632,15726.png,0
11633,87936.png,0
11634,82450.png,0
11635,52947.png,1
11636,84913.png,1
11637,26185.png,0
11638,83670.png,0
11639,34179.png,1
11640,19635.png,0
11641,25369.png,0
11642,46712.png,0
11643,90342.png,0
11644,96708.png,0
11645,42603.png,0
11646,90725.png,1
11647,56438.png,0
11648,24875.png,0
11649,53810.png,0
11650,46907.png,0
11651,46578.png,0
11652,54130.png,0
11653,28401.png,0
11654,78015.png,0
11655,96280.png,0
11656,73659.png,0
11657,50489.png,0
11658,02768.png,1
11659,57012.png,0
11660,10258.png,1
11661,10682.png,1
11662,18764.png,0
11663,31059.png,1
11664,03285.png,0
11665,56179.png,0
11666,87592.png,1
11667,29051.png,0
11668,17528.png,1
11669,87024.png,0
11670,40967.png,1
11671,96071.png,0
11672,90427.png,0
11673,67582.png,1
11674,20381.png,1
11675,46359.png,0
11676,28563.png,0
11677,26078.png,0
11678,43695.png,0
11679,49836.png,1
11680,16538.png,1
11681,06349.png,1
11682,52071.png,0
11683,05942.png,1
11684,23564.png,0
11685,65098.png,0
11686,10268.png,0
11687,47358.png,1
11688,20497.png,1
11689,73028.png,1
11690,76408.png,0
11691,94178.png,0
11692,75614.png,1
11693,84237.png,1
11694,47592.png,1
11695,72136.png,0
11696,68592.png,0
11697,61297.png,0
11698,49867.png,1
11699,94087.png,1
11700,34051.png,0
11701,36501.png,0
11702,30267.png,1
11703,23957.png,1
11704,07126.png,0
11705,37610.png,0
11706,19860.png,0
11707,01439.png,0
11708,65204.png,0
11709,29478.png,0
11710,61823.png,0
11711,20196.png,1
11712,78304.png,0
11713,61549.png,0
11714,78420.png,0
11715,28691.png,1
11716,56931.png,0
11717,15796.png,0
11718,07852.png,0
11719,25841.png,1
11720,15280.png,0
11721,75840.png,0
11722,37146.png,0
11723,57193.png,0
11724,42653.png,0
11725,89503.png,1
11726,93740.png,0
11727,05918.png,0
11728,25310.png,1
11729,93271.png,0
11730,45379.png,0
11731,37980.png,1
11732,26987.png,0
11733,69253.png,0
11734,09283.png,0
11735,60539.png,0
11736,01245.png,0
11737,21439.png,0
11738,56830.png,1
11739,01476.png,0
11740,17649.png,0
11741,70318.png,0
11742,41690.png,0
11743,16208.png,0
11744,05736.png,1
11745,84271.png,0
11746,56417.png,1
11747,18420.png,0
11748,25971.png,1
11749,38147.png,0
11750,15647.png,1
11751,40592.png,1
11752,39168.png,0
11753,45189.png,1
11754,60571.png,0
11755,02389.png,1
11756,21749.png,1
11757,69870.png,0
11758,51630.png,0
11759,04316.png,0
11760,13576.png,0
11761,25189.png,0
11762,81962.png,0
11763,20143.png,0
11764,24907.png,1
11765,16487.png,0
11766,23174.png,1
11767,56340.png,1
11768,81359.png,0
11769,47589.png,1
11770,86314.png,0
11771,26983.png,0
11772,30597.png,1
11773,46283.png,0
11774,37802.png,0
11775,94815.png,0
11776,09823.png,0
11777,14078.png,1
11778,63041.png,1
11779,50271.png,0
11780,04579.png,1
11781,02984.png,0
11782,75894.png,0
11783,19375.png,0
11784,48507.png,0
11785,94610.png,0
11786,14897.png,0
11787,67328.png,0
11788,18427.png,0
11789,18960.png,0
11790,56837.png,0
11791,06859.png,1
11792,59041.png,0
11793,93261.png,0
11794,95714.png,1
11795,89406.png,1
11796,70162.png,0
11797,03847.png,0
11798,52486.png,1
11799,21739.png,0
11800,15407.png,1
11801,04782.png,0
11802,50397.png,1
11803,41305.png,1
11804,50146.png,0
11805,26394.png,1
11806,76158.png,0
11807,32704.png,0
11808,94357.png,0
11809,45203.png,1
11810,72510.png,0
11811,69203.png,0
11812,07562.png,0
11813,05914.png,0
11814,43651.png,0
11815,63954.png,0
11816,36578.png,1
11817,27630.png,0
11818,62814.png,0
11819,20671.png,0
11820,15269.png,0
11821,47865.png,1
11822,36102.png,0
11823,85314.png,1
11824,25690.png,0
11825,98023.png,0
11826,40193.png,0
11827,48213.png,1
11828,17850.png,0
11829,93187.png,1
11830,08275.png,1
11831,04256.png,0
11832,46218.png,0
11833,09731.png,0
11834,13764.png,1
11835,57693.png,1
11836,36097.png,0
11837,28395.png,0
11838,75420.png,0
11839,51390.png,0
11840,09187.png,1
11841,81305.png,1
11842,96541.png,0
11843,64172.png,0
11844,54816.png,0
11845,32658.png,0
11846,53879.png,1
11847,31706.png,1
11848,49156.png,0
11849,72489.png,1
11850,50824.png,0
11851,72413.png,0
11852,31048.png,1
11853,37592.png,0
11854,60971.png,0
11855,58312.png,1
11856,41268.png,0
11857,20873.png,1
11858,74203.png,1
11859,96340.png,0
11860,68753.png,0
11861,61423.png,1
11862,58419.png,0
11863,49832.png,1
11864,24165.png,0
11865,38516.png,0
11866,71084.png,0
11867,70235.png,0
11868,42568.png,0
11869,95102.png,0
11870,17653.png,1
11871,31769.png,1
11872,42509.png,0
11873,04759.png,0
11874,56082.png,0
11875,75130.png,1
11876,29401.png,0
11877,32586.png,0
11878,64327.png,1
11879,27891.png,0
11880,63290.png,0
11881,39041.png,0
11882,61742.png,0
11883,64390.png,0
11884,86479.png,1
11885,25709.png,0
11886,57814.png,0
11887,04758.png,0
11888,70923.png,0
11889,31652.png,0
11890,31876.png,1
11891,20473.png,0
11892,64197.png,1
11893,78450.png,1
11894,94236.png,1
11895,41680.png,0
11896,16780.png,0
11897,83976.png,0
11898,53124.png,0
11899,92051.png,1
11900,02169.png,1
11901,03865.png,0
11902,25481.png,0
11903,03678.png,0
11904,87953.png,0
11905,69813.png,1
11906,10943.png,1
11907,37904.png,1
11908,75362.png,0
11909,08345.png,0
11910,59718.png,0
11911,74368.png,0
11912,76584.png,1
11913,94370.png,1
11914,80451.png,1
11915,85371.png,0
11916,47516.png,0
11917,75134.png,0
11918,36897.png,1
11919,49536.png,0
11920,60384.png,1
11921,76321.png,0
11922,39028.png,1
11923,48762.png,0
11924,07486.png,1
11925,49032.png,1
11926,72164.png,0
11927,17390.png,0
11928,85721.png,1
11929,47239.png,0
11930,60214.png,1
11931,34526.png,0
11932,93245.png,0
11933,53062.png,1
11934,87209.png,1
11935,53649.png,0
11936,25614.png,0
11937,62175.png,0
11938,84219.png,0
11939,01894.png,0
11940,39562.png,0
11941,64592.png,0
11942,59062.png,1
11943,70935.png,0
11944,32915.png,0
11945,36417.png,1
11946,93685.png,1
11947,92483.png,1
11948,27385.png,0
11949,63174.png,0
11950,21698.png,0
11951,72301.png,0
11952,97025.png,1
11953,56940.png,0
11954,71285.png,1
11955,80436.png,0
11956,57401.png,1
11957,76259.png,0
11958,06248.png,0
11959,50137.png,1
11960,16097.png,0
11961,79426.png,0
11962,09285.png,1
11963,32174.png,0
11964,23807.png,1
11965,30862.png,1
11966,79638.png,0
11967,08627.png,0
11968,54610.png,1
11969,61378.png,1
11970,70352.png,1
11971,59876.png,1
11972,41972.png,0
11973,84097.png,1
11974,14570.png,1
11975,10935.png,0
11976,41689.png,1
11977,21067.png,0
11978,49807.png,0
11979,30486.png,1
11980,53296.png,0
11981,57148.png,0
11982,34079.png,1
11983,20567.png,0
11984,32670.png,0
11985,45317.png,0
11986,60927.png,0
11987,32941.png,1
11988,98736.png,1
11989,97348.png,1
11990,86203.png,0
11991,67543.png,1
11992,51836.png,1
11993,96354.png,1
11994,80251.png,0
11995,90768.png,0
11996,79608.png,1
11997,18235.png,0
11998,73849.png,0
11999,21548.png,0
12000,85709.png,0
12001,79612.png,0
12002,98564.png,0
12003,30756.png,0
12004,10582.png,0
12005,05972.png,0
12006,43952.png,1
12007,72805.png,0
12008,21064.png,0
12009,14239.png,0
12010,42019.png,0
12011,62589.png,0
12012,51437.png,0
12013,40712.png,1
12014,90214.png,1
12015,23864.png,0
12016,03281.png,0
12017,10952.png,0
12018,29643.png,1
12019,40913.png,1
12020,75642.png,1
12021,40329.png,0
12022,81940.png,0
12023,49157.png,0
12024,15368.png,0
12025,57394.png,0
12026,80395.png,0
12027,94871.png,1
12028,69584.png,0
12029,32409.png,0
12030,61425.png,0
12031,17892.png,1
12032,52746.png,0
12033,43958.png,0
12034,43702.png,0
12035,97208.png,0
12036,59364.png,0
12037,82794.png,0
12038,74612.png,0
12039,30289.png,0
12040,43895.png,1
12041,62537.png,0
12042,76950.png,0
12043,16374.png,1
12044,58732.png,0
12045,39201.png,0
12046,36780.png,0
12047,25781.png,1
12048,34821.png,0
12049,59012.png,1
12050,52948.png,0
12051,34981.png,1
12052,18246.png,0
12053,14802.png,0
12054,29036.png,1
12055,30914.png,0
12056,83175.png,0
12057,08741.png,0
12058,74968.png,1
12059,01564.png,0
12060,30615.png,0
12061,96054.png,0
12062,90136.png,1
12063,05936.png,0
12064,86271.png,0
12065,58612.png,1
12066,16873.png,0
12067,10246.png,1
12068,06157.png,0
12069,26390.png,0
12070,17369.png,0
12071,82679.png,0
12072,86103.png,1
12073,42650.png,0
12074,89375.png,0
12075,86925.png,1
12076,24651.png,1
12077,21509.png,1
12078,70158.png,0
12079,98457.png,0
12080,76021.png,0
12081,59716.png,1
12082,53084.png,0
12083,79384.png,0
12084,97256.png,0
12085,40651.png,0
12086,19602.png,0
12087,35104.png,0
12088,14038.png,0
12089,67943.png,0
12090,05241.png,1
12091,10732.png,0
12092,37918.png,0
12093,42896.png,0
12094,80397.png,1
12095,62805.png,1
12096,65432.png,0
12097,69750.png,0
12098,48260.png,0
12099,64780.png,0
12100,39826.png,0
12101,34092.png,0
12102,67243.png,0
12103,51624.png,0
12104,70834.png,0
12105,39281.png,0
12106,87290.png,0
12107,98067.png,0
12108,37928.png,0
12109,08637.png,1
12110,16593.png,0
12111,10524.png,0
12112,56138.png,1
12113,37054.png,0
12114,31076.png,1
12115,67420.png,1
12116,63579.png,1
12117,32906.png,0
12118,46823.png,0
12119,89541.png,1
12120,96587.png,1
12121,89471.png,0
12122,75063.png,0
12123,75294.png,1
12124,92381.png,1
12125,48623.png,1
12126,78214.png,0
12127,27438.png,1
12128,80297.png,0
12129,38460.png,0
12130,85927.png,0
12131,87241.png,0
12132,31467.png,0
12133,16275.png,1
12134,81206.png,0
12135,92671.png,0
12136,58026.png,0
12137,59278.png,0
12138,41672.png,0
12139,50879.png,1
12140,10835.png,1
12141,09324.png,0
12142,50743.png,1
12143,53806.png,1
12144,73206.png,0
12145,96874.png,1
12146,69014.png,1
12147,70426.png,1
12148,97583.png,0
12149,46208.png,0
12150,84531.png,1
12151,56240.png,0
12152,52874.png,0
12153,18207.png,1
12154,86701.png,1
12155,62985.png,0
12156,52416.png,0
12157,02687.png,0
12158,75910.png,0
12159,51930.png,0
12160,96475.png,0
12161,32608.png,0
12162,50619.png,0
12163,75046.png,1
12164,89675.png,0
12165,45201.png,0
12166,41597.png,1
12167,64309.png,1
12168,53692.png,1
12169,89324.png,0
12170,68975.png,1
12171,12637.png,0
12172,91245.png,0
12173,75106.png,0
12174,34798.png,1
12175,83657.png,1
12176,95081.png,1
12177,24039.png,1
12178,93057.png,0
12179,29678.png,0
12180,79045.png,1
12181,93184.png,0
12182,42706.png,0
12183,56423.png,0
12184,62043.png,1
12185,37052.png,1
12186,57496.png,0
12187,24538.png,0
12188,34726.png,1
12189,26947.png,1
12190,53089.png,0
12191,85749.png,0
12192,57423.png,0
12193,93416.png,0
12194,70213.png,0
12195,87052.png,0
12196,02365.png,0
12197,28567.png,0
12198,24931.png,0
12199,10734.png,0
12200,50361.png,0
12201,17058.png,0
12202,47032.png,0
12203,30928.png,1
12204,34782.png,0
12205,71628.png,0
12206,34510.png,0
12207,32716.png,1
12208,96380.png,0
12209,65978.png,1
12210,74318.png,0
12211,68730.png,1
12212,80625.png,0
12213,96570.png,1
12214,68731.png,0
12215,52790.png,1
12216,89073.png,0
12217,57438.png,1
12218,86714.png,0
12219,16045.png,0
12220,54719.png,1
12221,17698.png,1
12222,31485.png,1
12223,47215.png,1
12224,03642.png,0
12225,46237.png,1
12226,84576.png,1
12227,79165.png,1
12228,48760.png,1
12229,37265.png,0
12230,53260.png,0
12231,03421.png,1
12232,80734.png,0
12233,85291.png,1
12234,31285.png,0
12235,10283.png,1
12236,57421.png,1
12237,54023.png,1
12238,57281.png,0
12239,40918.png,1
12240,53180.png,0
12241,94372.png,0
12242,93750.png,0
12243,01547.png,0
12244,52379.png,1
12245,09457.png,0
12246,34816.png,0
12247,71432.png,0
12248,21850.png,0
12249,50472.png,1
12250,07836.png,0
12251,25643.png,0
12252,71869.png,1
12253,28759.png,0
12254,02481.png,1
12255,01794.png,0
12256,92357.png,1
12257,04891.png,0
12258,06781.png,1
12259,16830.png,0
12260,39280.png,0
12261,31857.png,0
12262,28597.png,0
12263,06435.png,1
12264,89745.png,1
12265,17398.png,1
12266,34076.png,0
12267,67842.png,1
12268,06295.png,0
12269,48235.png,0
12270,12694.png,0
12271,43109.png,1
12272,01972.png,0
12273,60785.png,0
12274,57918.png,1
12275,04138.png,1
12276,80172.png,1
12277,91276.png,0
12278,15798.png,0
12279,41857.png,1
12280,04682.png,0
12281,02367.png,0
12282,92806.png,0
12283,67250.png,0
12284,94138.png,1
12285,16047.png,1
12286,27318.png,0
12287,67318.png,0
12288,32017.png,0
12289,17843.png,1
12290,41860.png,1
12291,87413.png,0
12292,31496.png,1
12293,47856.png,0
12294,04163.png,1
12295,28739.png,0
12296,23096.png,1
12297,13609.png,0
12298,16573.png,0
12299,20184.png,1
12300,02351.png,1
12301,16895.png,1
12302,89450.png,1
12303,45817.png,0
12304,48970.png,0
12305,38057.png,0
12306,64709.png,0
12307,24106.png,0
12308,72059.png,0
12309,20951.png,1
12310,90723.png,1
12311,34925.png,0
12312,98357.png,0
12313,49581.png,0
12314,01436.png,1
12315,07849.png,1
12316,12074.png,1
12317,42691.png,0
12318,91045.png,1
12319,42307.png,0
12320,19837.png,0
12321,42673.png,1
12322,34786.png,0
12323,69235.png,0
12324,42185.png,0
12325,37895.png,1
12326,65312.png,0
12327,13076.png,1
12328,28374.png,0
12329,74359.png,0
12330,34857.png,0
12331,72318.png,1
12332,50937.png,0
12333,17348.png,0
12334,01954.png,0
12335,98416.png,0
12336,71892.png,0
12337,69428.png,1
12338,23794.png,1
12339,21978.png,0
12340,52049.png,1
12341,16532.png,0
12342,53768.png,0
12343,57236.png,1
12344,71058.png,1
12345,82097.png,0
12346,69174.png,0
12347,14950.png,0
12348,57840.png,1
12349,03148.png,1
12350,80974.png,0
12351,62439.png,0
12352,59410.png,1
12353,24390.png,0
12354,01548.png,0
12355,86917.png,0
12356,87234.png,1
12357,51892.png,0
12358,36109.png,0
12359,87406.png,0
12360,39085.png,1
12361,32516.png,1
12362,03276.png,0
12363,47896.png,0
12364,79568.png,0
12365,15694.png,0
12366,01953.png,1
12367,84921.png,0
12368,13906.png,0
12369,42091.png,0
12370,76095.png,0
12371,87543.png,0
12372,18675.png,0
12373,40326.png,0
12374,26410.png,1
12375,62731.png,0
12376,01763.png,0
12377,92473.png,1
12378,69081.png,0
12379,01247.png,1
12380,05743.png,0
12381,74183.png,0
12382,10567.png,1
12383,10834.png,0
12384,69073.png,1
12385,56480.png,0
12386,19472.png,1
12387,48905.png,1
12388,13806.png,1
12389,89540.png,0
12390,71280.png,1
12391,26709.png,1
12392,58246.png,1
12393,04819.png,1
12394,75308.png,1
12395,48205.png,1
12396,68374.png,1
12397,56930.png,1
12398,61870.png,1
12399,96485.png,1
12400,94085.png,1
12401,05261.png,0
12402,15479.png,1
12403,57064.png,1
12404,47128.png,1
12405,06589.png,1
12406,85730.png,1
12407,70319.png,1
12408,35601.png,1
12409,20578.png,1
12410,03185.png,1
12411,46710.png,1
12412,50327.png,1
12413,92780.png,1
12414,51804.png,1
12415,61298.png,1
12416,86307.png,1
12417,31409.png,1
12418,96123.png,1
12419,72509.png,1
12420,35942.png,1
12421,54789.png,1
12422,83650.png,1
12423,09768.png,1
12424,93605.png,1
12425,16207.png,1
12426,59726.png,1
12427,45987.png,1
12428,29084.png,1
12429,76253.png,1
12430,85012.png,1
12431,53876.png,1
12432,62758.png,1
12433,21946.png,1
12434,47015.png,1
12435,89732.png,1
12436,27843.png,1
12437,18640.png,1
12438,48192.png,1
12439,25367.png,1
12440,39420.png,1
12441,02815.png,1
12442,96450.png,1
12443,82510.png,1
12444,75349.png,1
12445,08613.png,1
12446,51647.png,1
12447,79830.png,1
12448,62083.png,1
12449,75892.png,1
12450,69732.png,1
12451,81092.png,1
12452,87253.png,1
12453,41936.png,1
12454,25830.png,1
12455,75082.png,1
12456,71429.png,1
12457,70534.png,1
12458,26385.png,1
12459,97365.png,1
12460,53469.png,1
12461,16248.png,1
12462,89412.png,1
12463,04397.png,1
12464,69178.png,1
12465,58904.png,1
12466,58204.png,1
12467,21436.png,1
12468,21053.png,1
12469,76093.png,1
12470,19364.png,1
12471,58906.png,1
12472,70598.png,1
12473,84329.png,1
12474,60732.png,1
12475,04529.png,1
12476,34196.png,1
